,Unnamed: 0,decade,index,rank,catchphrase,count
2393,299,1980,300,4 - High,jeepers,0.0
2394,2711,1980,300,4 - High,groovy,0.0
2395,1505,1980,300,4 - High,my_glasses,
2396,2108,1980,300,4 - High,just_about_wrapped_up,
2397,3314,1980,300,4 - High,zoinks,3.0
2398,902,1980,300,4 - High,jinkies,
2399,4520,1980,300,4 - High,rooby_rooby_roo,1.0
2400,2109,1980,301,4 - High,just_about_wrapped_up,
2401,4521,1980,301,4 - High,rooby_rooby_roo,0.0
2402,3918,1980,301,4 - High,scooby_doo_where_are_you,1.0
2403,2712,1980,301,4 - High,groovy,0.0
2404,3315,1980,301,4 - High,zoinks,2.0
2405,1506,1980,301,4 - High,my_glasses,
2406,300,1980,301,4 - High,jeepers,
2407,903,1980,301,4 - High,jinkies,
2408,904,1980,302,4 - High,jinkies,3.0
2409,2110,1980,302,4 - High,just_about_wrapped_up,0.0
2410,2713,1980,302,4 - High,groovy,0.0
2411,3316,1980,302,4 - High,zoinks,5.0
2412,1507,1980,302,4 - High,my_glasses,1.0
2413,301,1980,302,4 - High,jeepers,0.0
2414,3919,1980,302,4 - High,scooby_doo_where_are_you,1.0
2415,4522,1980,302,4 - High,rooby_rooby_roo,1.0
2416,2111,1980,303,5 - Very High,just_about_wrapped_up,0.0
2417,1508,1980,303,5 - Very High,my_glasses,0.0
2418,4523,1980,303,5 - Very High,rooby_rooby_roo,1.0
2419,302,1980,303,5 - Very High,jeepers,0.0
2420,3920,1980,303,5 - Very High,scooby_doo_where_are_you,0.0
2421,3317,1980,303,5 - Very High,zoinks,2.0
2422,905,1980,303,5 - Very High,jinkies,3.0
2423,2714,1980,303,5 - Very High,groovy,0.0
2424,303,1980,304,5 - Very High,jeepers,0.0
2425,4524,1980,304,5 - Very High,rooby_rooby_roo,1.0
2426,906,1980,304,5 - Very High,jinkies,3.0
2427,3921,1980,304,5 - Very High,scooby_doo_where_are_you,0.0
2428,3318,1980,304,5 - Very High,zoinks,1.0
2429,1509,1980,304,5 - Very High,my_glasses,0.0
2430,2715,1980,304,5 - Very High,groovy,0.0
2431,2112,1980,304,5 - Very High,just_about_wrapped_up,0.0
2432,3319,1980,305,5 - Very High,zoinks,2.0
2433,1510,1980,305,5 - Very High,my_glasses,0.0
2434,2716,1980,305,5 - Very High,groovy,0.0
2435,304,1980,305,5 - Very High,jeepers,0.0
2436,3922,1980,305,5 - Very High,scooby_doo_where_are_you,1.0
2437,907,1980,305,5 - Very High,jinkies,4.0
2438,2113,1980,305,5 - Very High,just_about_wrapped_up,0.0
2439,4525,1980,305,5 - Very High,rooby_rooby_roo,1.0
2440,2717,1980,306,4 - High,groovy,0.0
2441,908,1980,306,4 - High,jinkies,4.0
2442,1511,1980,306,4 - High,my_glasses,0.0
2443,3320,1980,306,4 - High,zoinks,3.0
2444,2114,1980,306,4 - High,just_about_wrapped_up,0.0
2445,4526,1980,306,4 - High,rooby_rooby_roo,1.0
2446,3923,1980,306,4 - High,scooby_doo_where_are_you,0.0
2447,305,1980,306,4 - High,jeepers,0.0
2448,3924,1980,307,5 - Very High,scooby_doo_where_are_you,2.0
2449,3321,1980,307,5 - Very High,zoinks,4.0
2450,4527,1980,307,5 - Very High,rooby_rooby_roo,1.0
2451,1512,1980,307,5 - Very High,my_glasses,0.0
2452,306,1980,307,5 - Very High,jeepers,0.0
2453,909,1980,307,5 - Very High,jinkies,3.0
2454,2115,1980,307,5 - Very High,just_about_wrapped_up,0.0
2455,2718,1980,307,5 - Very High,groovy,0.0
2456,4528,1980,308,4 - High,rooby_rooby_roo,0.0
2457,3322,1980,308,4 - High,zoinks,26.0
2458,2116,1980,308,4 - High,just_about_wrapped_up,
2459,2719,1980,308,4 - High,groovy,0.0
2460,1513,1980,308,4 - High,my_glasses,
2461,307,1980,308,4 - High,jeepers,
2462,3925,1980,308,4 - High,scooby_doo_where_are_you,0.0
2463,910,1980,308,4 - High,jinkies,
2464,1514,1980,309,5 - Very High,my_glasses,0.0
2465,308,1980,309,5 - Very High,jeepers,0.0
2466,3926,1980,309,5 - Very High,scooby_doo_where_are_you,0.0
2467,911,1980,309,5 - Very High,jinkies,4.0
2468,3323,1980,309,5 - Very High,zoinks,1.0
2469,4529,1980,309,5 - Very High,rooby_rooby_roo,1.0
2470,2720,1980,309,5 - Very High,groovy,0.0
2471,2117,1980,309,5 - Very High,just_about_wrapped_up,0.0
2472,3324,1980,310,5 - Very High,zoinks,2.0
2473,2118,1980,310,5 - Very High,just_about_wrapped_up,0.0
2474,912,1980,310,5 - Very High,jinkies,10.0
2475,4530,1980,310,5 - Very High,rooby_rooby_roo,1.0
2476,309,1980,310,5 - Very High,jeepers,0.0
2477,2721,1980,310,5 - Very High,groovy,0.0
2478,3927,1980,310,5 - Very High,scooby_doo_where_are_you,0.0
2479,1515,1980,310,5 - Very High,my_glasses,0.0
2480,3325,1980,311,4 - High,zoinks,1.0
2481,2722,1980,311,4 - High,groovy,0.0
2482,3928,1980,311,4 - High,scooby_doo_where_are_you,0.0
2483,2119,1980,311,4 - High,just_about_wrapped_up,0.0
2484,310,1980,311,4 - High,jeepers,0.0
2485,913,1980,311,4 - High,jinkies,6.0
2486,1516,1980,311,4 - High,my_glasses,0.0
2487,4531,1980,311,4 - High,rooby_rooby_roo,1.0
2488,3326,1980,312,5 - Very High,zoinks,2.0
2489,311,1980,312,5 - Very High,jeepers,0.0
2490,3929,1980,312,5 - Very High,scooby_doo_where_are_you,0.0
2491,2723,1980,312,5 - Very High,groovy,0.0
2492,2120,1980,312,5 - Very High,just_about_wrapped_up,0.0
2493,4532,1980,312,5 - Very High,rooby_rooby_roo,1.0
2494,914,1980,312,5 - Very High,jinkies,5.0
2495,1517,1980,312,5 - Very High,my_glasses,0.0
2496,3930,1980,313,4 - High,scooby_doo_where_are_you,0.0
2497,3327,1980,313,4 - High,zoinks,1.0
2498,2724,1980,313,4 - High,groovy,0.0
2499,1518,1980,313,4 - High,my_glasses,
2500,915,1980,313,4 - High,jinkies,
2501,2121,1980,313,4 - High,just_about_wrapped_up,
2502,312,1980,313,4 - High,jeepers,
2503,4533,1980,313,4 - High,rooby_rooby_roo,1.0
2504,2122,1980,314,4 - High,just_about_wrapped_up,0.0
2505,2725,1980,314,4 - High,groovy,0.0
2506,1519,1980,314,4 - High,my_glasses,0.0
2507,916,1980,314,4 - High,jinkies,11.0
2508,3931,1980,314,4 - High,scooby_doo_where_are_you,0.0
2509,3328,1980,314,4 - High,zoinks,2.0
2510,313,1980,314,4 - High,jeepers,0.0
2511,4534,1980,314,4 - High,rooby_rooby_roo,1.0
2512,3329,1980,315,4 - High,zoinks,1.0
2513,1520,1980,315,4 - High,my_glasses,0.0
2514,917,1980,315,4 - High,jinkies,6.0
2515,4535,1980,315,4 - High,rooby_rooby_roo,1.0
2516,2123,1980,315,4 - High,just_about_wrapped_up,0.0
2517,314,1980,315,4 - High,jeepers,0.0
2518,3932,1980,315,4 - High,scooby_doo_where_are_you,0.0
2519,2726,1980,315,4 - High,groovy,0.0
2520,918,1980,316,5 - Very High,jinkies,7.0
2521,1521,1980,316,5 - Very High,my_glasses,0.0
2522,3933,1980,316,5 - Very High,scooby_doo_where_are_you,0.0
2523,2727,1980,316,5 - Very High,groovy,0.0
2524,4536,1980,316,5 - Very High,rooby_rooby_roo,1.0
2525,2124,1980,316,5 - Very High,just_about_wrapped_up,0.0
2526,3330,1980,316,5 - Very High,zoinks,1.0
2527,315,1980,316,5 - Very High,jeepers,0.0
2528,4537,1980,317,5 - Very High,rooby_rooby_roo,1.0
2529,3934,1980,317,5 - Very High,scooby_doo_where_are_you,2.0
2530,919,1980,317,5 - Very High,jinkies,2.0
2531,2125,1980,317,5 - Very High,just_about_wrapped_up,0.0
2532,2728,1980,317,5 - Very High,groovy,0.0
2533,1522,1980,317,5 - Very High,my_glasses,0.0
2534,3331,1980,317,5 - Very High,zoinks,0.0
2535,316,1980,317,5 - Very High,jeepers,0.0
2536,2126,1980,318,5 - Very High,just_about_wrapped_up,0.0
2537,1523,1980,318,5 - Very High,my_glasses,0.0
2538,317,1980,318,5 - Very High,jeepers,0.0
2539,3332,1980,318,5 - Very High,zoinks,0.0
2540,4538,1980,318,5 - Very High,rooby_rooby_roo,1.0
2541,3935,1980,318,5 - Very High,scooby_doo_where_are_you,0.0
2542,2729,1980,318,5 - Very High,groovy,0.0
2543,920,1980,318,5 - Very High,jinkies,3.0
2544,3936,1980,319,5 - Very High,scooby_doo_where_are_you,0.0
2545,921,1980,319,5 - Very High,jinkies,6.0
2546,3333,1980,319,5 - Very High,zoinks,0.0
2547,318,1980,319,5 - Very High,jeepers,0.0
2548,4539,1980,319,5 - Very High,rooby_rooby_roo,1.0
2549,2127,1980,319,5 - Very High,just_about_wrapped_up,0.0
2550,2730,1980,319,5 - Very High,groovy,0.0
2551,1524,1980,319,5 - Very High,my_glasses,0.0
2552,922,1980,320,5 - Very High,jinkies,3.0
2553,4540,1980,320,5 - Very High,rooby_rooby_roo,1.0
2554,3334,1980,320,5 - Very High,zoinks,2.0
2555,2128,1980,320,5 - Very High,just_about_wrapped_up,0.0
2556,2731,1980,320,5 - Very High,groovy,0.0
2557,1525,1980,320,5 - Very High,my_glasses,0.0
2558,3937,1980,320,5 - Very High,scooby_doo_where_are_you,0.0
2559,319,1980,320,5 - Very High,jeepers,0.0
2560,3335,1980,321,5 - Very High,zoinks,0.0
2561,923,1980,321,5 - Very High,jinkies,1.0
2562,3938,1980,321,5 - Very High,scooby_doo_where_are_you,1.0
2563,320,1980,321,5 - Very High,jeepers,0.0
2564,4541,1980,321,5 - Very High,rooby_rooby_roo,1.0
2565,2129,1980,321,5 - Very High,just_about_wrapped_up,0.0
2566,2732,1980,321,5 - Very High,groovy,0.0
2567,1526,1980,321,5 - Very High,my_glasses,0.0
2568,3336,1980,322,5 - Very High,zoinks,0.0
2569,4542,1980,322,5 - Very High,rooby_rooby_roo,1.0
2570,1527,1980,322,5 - Very High,my_glasses,0.0
2571,924,1980,322,5 - Very High,jinkies,8.0
2572,321,1980,322,5 - Very High,jeepers,0.0
2573,2733,1980,322,5 - Very High,groovy,0.0
2574,2130,1980,322,5 - Very High,just_about_wrapped_up,0.0
2575,3939,1980,322,5 - Very High,scooby_doo_where_are_you,0.0
2576,2734,1980,323,4 - High,groovy,0.0
2577,3940,1980,323,4 - High,scooby_doo_where_are_you,4.0
2578,2131,1980,323,4 - High,just_about_wrapped_up,0.0
2579,4543,1980,323,4 - High,rooby_rooby_roo,1.0
2580,322,1980,323,4 - High,jeepers,0.0
2581,3337,1980,323,4 - High,zoinks,1.0
2582,1528,1980,323,4 - High,my_glasses,0.0
2583,925,1980,323,4 - High,jinkies,5.0
2584,4544,1980,324,5 - Very High,rooby_rooby_roo,1.0
2585,3941,1980,324,5 - Very High,scooby_doo_where_are_you,1.0
2586,2735,1980,324,5 - Very High,groovy,0.0
2587,3338,1980,324,5 - Very High,zoinks,3.0
2588,2132,1980,324,5 - Very High,just_about_wrapped_up,0.0
2589,926,1980,324,5 - Very High,jinkies,6.0
2590,1529,1980,324,5 - Very High,my_glasses,0.0
2591,323,1980,324,5 - Very High,jeepers,0.0
2592,324,1980,325,4 - High,jeepers,0.0
2593,4545,1980,325,4 - High,rooby_rooby_roo,0.0
2594,2133,1980,325,4 - High,just_about_wrapped_up,0.0
2595,3339,1980,325,4 - High,zoinks,0.0
2596,1530,1980,325,4 - High,my_glasses,0.0
2597,2736,1980,325,4 - High,groovy,0.0
2598,3942,1980,325,4 - High,scooby_doo_where_are_you,1.0
2599,927,1980,325,4 - High,jinkies,2.0
2600,4546,1980,326,4 - High,rooby_rooby_roo,1.0
2601,325,1980,326,4 - High,jeepers,0.0
2602,2134,1980,326,4 - High,just_about_wrapped_up,0.0
2603,3340,1980,326,4 - High,zoinks,0.0
2604,928,1980,326,4 - High,jinkies,6.0
2605,3943,1980,326,4 - High,scooby_doo_where_are_you,1.0
2606,1531,1980,326,4 - High,my_glasses,0.0
2607,2737,1980,326,4 - High,groovy,0.0
2608,929,1980,327,4 - High,jinkies,4.0
2609,2738,1980,327,4 - High,groovy,0.0
2610,3944,1980,327,4 - High,scooby_doo_where_are_you,1.0
2611,3341,1980,327,4 - High,zoinks,2.0
2612,4547,1980,327,4 - High,rooby_rooby_roo,1.0
2613,326,1980,327,4 - High,jeepers,0.0
2614,2135,1980,327,4 - High,just_about_wrapped_up,0.0
2615,1532,1980,327,4 - High,my_glasses,0.0
2616,3945,1980,328,4 - High,scooby_doo_where_are_you,0.0
2617,3342,1980,328,4 - High,zoinks,1.0
2618,1533,1980,328,4 - High,my_glasses,0.0
2619,2136,1980,328,4 - High,just_about_wrapped_up,0.0
2620,930,1980,328,4 - High,jinkies,6.0
2621,2739,1980,328,4 - High,groovy,0.0
2622,327,1980,328,4 - High,jeepers,0.0
2623,4548,1980,328,4 - High,rooby_rooby_roo,1.0
2624,328,1990,329,4 - High,jeepers,0.0
2625,3343,1990,329,4 - High,zoinks,0.0
2626,2740,1990,329,4 - High,groovy,0.0
2627,931,1990,329,4 - High,jinkies,6.0
2628,1534,1990,329,4 - High,my_glasses,0.0
2629,2137,1990,329,4 - High,just_about_wrapped_up,0.0
2630,3946,1990,329,4 - High,scooby_doo_where_are_you,0.0
2631,4549,1990,329,4 - High,rooby_rooby_roo,1.0
2632,2138,1990,330,3 - Moderate,just_about_wrapped_up,
2633,2741,1990,330,3 - Moderate,groovy,0.0
2634,329,1990,330,3 - Moderate,jeepers,
2635,1535,1990,330,3 - Moderate,my_glasses,
2636,3947,1990,330,3 - Moderate,scooby_doo_where_are_you,0.0
2637,4550,1990,330,3 - Moderate,rooby_rooby_roo,1.0
2638,3344,1990,330,3 - Moderate,zoinks,0.0
2639,932,1990,330,3 - Moderate,jinkies,
2640,4551,1990,331,3 - Moderate,rooby_rooby_roo,1.0
2641,1536,1990,331,3 - Moderate,my_glasses,0.0
2642,3345,1990,331,3 - Moderate,zoinks,2.0
2643,933,1990,331,3 - Moderate,jinkies,3.0
2644,2139,1990,331,3 - Moderate,just_about_wrapped_up,0.0
2645,330,1990,331,3 - Moderate,jeepers,0.0
2646,3948,1990,331,3 - Moderate,scooby_doo_where_are_you,0.0
2647,2742,1990,331,3 - Moderate,groovy,0.0
2648,2140,1990,332,3 - Moderate,just_about_wrapped_up,0.0
2649,331,1990,332,3 - Moderate,jeepers,0.0
2650,3346,1990,332,3 - Moderate,zoinks,2.0
2651,1537,1990,332,3 - Moderate,my_glasses,0.0
2652,934,1990,332,3 - Moderate,jinkies,3.0
2653,2743,1990,332,3 - Moderate,groovy,0.0
2654,3949,1990,332,3 - Moderate,scooby_doo_where_are_you,0.0
2655,4552,1990,332,3 - Moderate,rooby_rooby_roo,1.0
2656,2744,1990,333,4 - High,groovy,0.0
2657,1538,1990,333,4 - High,my_glasses,0.0
2658,935,1990,333,4 - High,jinkies,6.0
2659,3950,1990,333,4 - High,scooby_doo_where_are_you,0.0
2660,2141,1990,333,4 - High,just_about_wrapped_up,0.0
2661,332,1990,333,4 - High,jeepers,0.0
2662,4553,1990,333,4 - High,rooby_rooby_roo,1.0
2663,3347,1990,333,4 - High,zoinks,1.0
2664,4554,1990,334,2 - Low,rooby_rooby_roo,1.0
2665,936,1990,334,2 - Low,jinkies,
2666,1539,1990,334,2 - Low,my_glasses,
2667,2142,1990,334,2 - Low,just_about_wrapped_up,
2668,333,1990,334,2 - Low,jeepers,
2669,2745,1990,334,2 - Low,groovy,0.0
2670,3951,1990,334,2 - Low,scooby_doo_where_are_you,0.0
2671,3348,1990,334,2 - Low,zoinks,2.0
2672,3349,1990,335,6 - Top Tier,zoinks,5.0
2673,1540,1990,335,6 - Top Tier,my_glasses,1.0
2674,937,1990,335,6 - Top Tier,jinkies,2.0
2675,4555,1990,335,6 - Top Tier,rooby_rooby_roo,1.0
2676,2143,1990,335,6 - Top Tier,just_about_wrapped_up,0.0
2677,2746,1990,335,6 - Top Tier,groovy,0.0
2678,334,1990,335,6 - Top Tier,jeepers,0.0
2679,3952,1990,335,6 - Top Tier,scooby_doo_where_are_you,0.0
2680,1541,1990,336,5 - Very High,my_glasses,0.0
2681,2747,1990,336,5 - Very High,groovy,2.0
2682,3350,1990,336,5 - Very High,zoinks,14.0
2683,4556,1990,336,5 - Very High,rooby_rooby_roo,0.0
2684,938,1990,336,5 - Very High,jinkies,9.0
2685,335,1990,336,5 - Very High,jeepers,1.0
2686,2144,1990,336,5 - Very High,just_about_wrapped_up,0.0
2687,3953,1990,336,5 - Very High,scooby_doo_where_are_you,1.0
2688,3351,1990,337,4 - High,zoinks,6.0
2689,4557,1990,337,4 - High,rooby_rooby_roo,1.0
2690,939,1990,337,4 - High,jinkies,5.0
2691,3954,1990,337,4 - High,scooby_doo_where_are_you,0.0
2692,2145,1990,337,4 - High,just_about_wrapped_up,0.0
2693,2748,1990,337,4 - High,groovy,1.0
2694,336,1990,337,4 - High,jeepers,0.0
2695,1542,1990,337,4 - High,my_glasses,1.0
2696,2146,1990,338,4 - High,just_about_wrapped_up,0.0
2697,337,1990,338,4 - High,jeepers,0.0
2698,2749,1990,338,4 - High,groovy,0.0
2699,3352,1990,338,4 - High,zoinks,2.0
2700,940,1990,338,4 - High,jinkies,0.0
2701,3955,1990,338,4 - High,scooby_doo_where_are_you,1.0
2702,4558,1990,338,4 - High,rooby_rooby_roo,1.0
2703,1543,1990,338,4 - High,my_glasses,1.0
2704,3353,1990,339,4 - High,zoinks,6.0
2705,2147,1990,339,4 - High,just_about_wrapped_up,0.0
2706,3956,1990,339,4 - High,scooby_doo_where_are_you,0.0
2707,941,1990,339,4 - High,jinkies,2.0
2708,2750,1990,339,4 - High,groovy,14.0
2709,338,1990,339,4 - High,jeepers,0.0
2710,1544,1990,339,4 - High,my_glasses,0.0
2711,4559,1990,339,4 - High,rooby_rooby_roo,2.0
2712,1545,2000,340,4 - High,my_glasses,1.0
2713,3957,2000,340,4 - High,scooby_doo_where_are_you,0.0
2714,942,2000,340,4 - High,jinkies,7.0
2715,3354,2000,340,4 - High,zoinks,9.0
2716,2148,2000,340,4 - High,just_about_wrapped_up,0.0
2717,339,2000,340,4 - High,jeepers,1.0
2718,4560,2000,340,4 - High,rooby_rooby_roo,3.0
2719,2751,2000,340,4 - High,groovy,1.0
2720,3958,2000,341,4 - High,scooby_doo_where_are_you,0.0
2721,3355,2000,341,4 - High,zoinks,2.0
2722,1546,2000,341,4 - High,my_glasses,0.0
2723,943,2000,341,4 - High,jinkies,1.0
2724,4561,2000,341,4 - High,rooby_rooby_roo,1.0
2725,340,2000,341,4 - High,jeepers,0.0
2726,2752,2000,341,4 - High,groovy,0.0
2727,2149,2000,341,4 - High,just_about_wrapped_up,0.0
2728,2753,2000,342,3 - Moderate,groovy,2.0
2729,2150,2000,342,3 - Moderate,just_about_wrapped_up,0.0
2730,341,2000,342,3 - Moderate,jeepers,0.0
2731,4562,2000,342,3 - Moderate,rooby_rooby_roo,3.0
2732,1547,2000,342,3 - Moderate,my_glasses,2.0
2733,944,2000,342,3 - Moderate,jinkies,7.0
2734,3356,2000,342,3 - Moderate,zoinks,5.0
2735,3959,2000,342,3 - Moderate,scooby_doo_where_are_you,2.0
2736,2151,2000,343,5 - Very High,just_about_wrapped_up,0.0
2737,2754,2000,343,5 - Very High,groovy,0.0
2738,3960,2000,343,5 - Very High,scooby_doo_where_are_you,0.0
2739,3357,2000,343,5 - Very High,zoinks,0.0
2740,342,2000,343,5 - Very High,jeepers,0.0
2741,4563,2000,343,5 - Very High,rooby_rooby_roo,0.0
2742,945,2000,343,5 - Very High,jinkies,0.0
2743,1548,2000,343,5 - Very High,my_glasses,0.0
2744,1549,2000,344,5 - Very High,my_glasses,0.0
2745,2755,2000,344,5 - Very High,groovy,0.0
2746,946,2000,344,5 - Very High,jinkies,1.0
2747,3358,2000,344,5 - Very High,zoinks,2.0
2748,4564,2000,344,5 - Very High,rooby_rooby_roo,1.0
2749,343,2000,344,5 - Very High,jeepers,3.0
2750,2152,2000,344,5 - Very High,just_about_wrapped_up,0.0
2751,3961,2000,344,5 - Very High,scooby_doo_where_are_you,0.0
2752,1550,2000,345,4 - High,my_glasses,0.0
2753,4565,2000,345,4 - High,rooby_rooby_roo,1.0
2754,344,2000,345,4 - High,jeepers,1.0
2755,3359,2000,345,4 - High,zoinks,1.0
2756,947,2000,345,4 - High,jinkies,1.0
2757,2153,2000,345,4 - High,just_about_wrapped_up,0.0
2758,3962,2000,345,4 - High,scooby_doo_where_are_you,0.0
2759,2756,2000,345,4 - High,groovy,0.0
2760,2757,2000,346,5 - Very High,groovy,0.0
2761,1551,2000,346,5 - Very High,my_glasses,0.0
2762,948,2000,346,5 - Very High,jinkies,0.0
2763,3963,2000,346,5 - Very High,scooby_doo_where_are_you,0.0
2764,3360,2000,346,5 - Very High,zoinks,1.0
2765,345,2000,346,5 - Very High,jeepers,1.0
2766,2154,2000,346,5 - Very High,just_about_wrapped_up,1.0
2767,4566,2000,346,5 - Very High,rooby_rooby_roo,1.0
2768,4567,2000,347,5 - Very High,rooby_rooby_roo,1.0
2769,346,2000,347,5 - Very High,jeepers,1.0
2770,949,2000,347,5 - Very High,jinkies,2.0
2771,2155,2000,347,5 - Very High,just_about_wrapped_up,0.0
2772,1552,2000,347,5 - Very High,my_glasses,0.0
2773,3964,2000,347,5 - Very High,scooby_doo_where_are_you,0.0
2774,3361,2000,347,5 - Very High,zoinks,4.0
2775,2758,2000,347,5 - Very High,groovy,0.0
2776,4568,2000,348,5 - Very High,rooby_rooby_roo,1.0
2777,347,2000,348,5 - Very High,jeepers,1.0
2778,3362,2000,348,5 - Very High,zoinks,3.0
2779,2156,2000,348,5 - Very High,just_about_wrapped_up,0.0
2780,2759,2000,348,5 - Very High,groovy,0.0
2781,3965,2000,348,5 - Very High,scooby_doo_where_are_you,0.0
2782,1553,2000,348,5 - Very High,my_glasses,1.0
2783,950,2000,348,5 - Very High,jinkies,1.0
2784,2760,2000,349,5 - Very High,groovy,0.0
2785,1554,2000,349,5 - Very High,my_glasses,0.0
2786,3966,2000,349,5 - Very High,scooby_doo_where_are_you,0.0
2787,3363,2000,349,5 - Very High,zoinks,1.0
2788,951,2000,349,5 - Very High,jinkies,1.0
2789,348,2000,349,5 - Very High,jeepers,1.0
2790,4569,2000,349,5 - Very High,rooby_rooby_roo,1.0
2791,2157,2000,349,5 - Very High,just_about_wrapped_up,0.0
2792,4570,2000,350,5 - Very High,rooby_rooby_roo,1.0
2793,2761,2000,350,5 - Very High,groovy,0.0
2794,3364,2000,350,5 - Very High,zoinks,0.0
2795,349,2000,350,5 - Very High,jeepers,0.0
2796,952,2000,350,5 - Very High,jinkies,1.0
2797,2158,2000,350,5 - Very High,just_about_wrapped_up,0.0
2798,1555,2000,350,5 - Very High,my_glasses,0.0
2799,3967,2000,350,5 - Very High,scooby_doo_where_are_you,0.0
2800,2762,2000,351,4 - High,groovy,0.0
2801,3365,2000,351,4 - High,zoinks,2.0
2802,1556,2000,351,4 - High,my_glasses,0.0
2803,953,2000,351,4 - High,jinkies,1.0
2804,350,2000,351,4 - High,jeepers,0.0
2805,3968,2000,351,4 - High,scooby_doo_where_are_you,1.0
2806,2159,2000,351,4 - High,just_about_wrapped_up,0.0
2807,4571,2000,351,4 - High,rooby_rooby_roo,1.0
2808,4572,2000,352,4 - High,rooby_rooby_roo,1.0
2809,954,2000,352,4 - High,jinkies,2.0
2810,2160,2000,352,4 - High,just_about_wrapped_up,0.0
2811,351,2000,352,4 - High,jeepers,4.0
2812,3366,2000,352,4 - High,zoinks,2.0
2813,2763,2000,352,4 - High,groovy,0.0
2814,1557,2000,352,4 - High,my_glasses,1.0
2815,3969,2000,352,4 - High,scooby_doo_where_are_you,0.0
2816,955,2000,353,5 - Very High,jinkies,1.0
2817,1558,2000,353,5 - Very High,my_glasses,0.0
2818,2764,2000,353,5 - Very High,groovy,0.0
2819,352,2000,353,5 - Very High,jeepers,2.0
2820,2161,2000,353,5 - Very High,just_about_wrapped_up,0.0
2821,3367,2000,353,5 - Very High,zoinks,2.0
2822,4573,2000,353,5 - Very High,rooby_rooby_roo,1.0
2823,3970,2000,353,5 - Very High,scooby_doo_where_are_you,0.0
2824,2162,2000,354,5 - Very High,just_about_wrapped_up,0.0
2825,3971,2000,354,5 - Very High,scooby_doo_where_are_you,0.0
2826,4574,2000,354,5 - Very High,rooby_rooby_roo,1.0
2827,1559,2000,354,5 - Very High,my_glasses,0.0
2828,3368,2000,354,5 - Very High,zoinks,2.0
2829,956,2000,354,5 - Very High,jinkies,0.0
2830,353,2000,354,5 - Very High,jeepers,1.0
2831,2765,2000,354,5 - Very High,groovy,0.0
2832,4575,2000,355,5 - Very High,rooby_rooby_roo,1.0
2833,2766,2000,355,5 - Very High,groovy,0.0
2834,957,2000,355,5 - Very High,jinkies,1.0
2835,354,2000,355,5 - Very High,jeepers,0.0
2836,1560,2000,355,5 - Very High,my_glasses,0.0
2837,2163,2000,355,5 - Very High,just_about_wrapped_up,0.0
2838,3972,2000,355,5 - Very High,scooby_doo_where_are_you,0.0
2839,3369,2000,355,5 - Very High,zoinks,0.0
2840,2164,2000,356,4 - High,just_about_wrapped_up,0.0
2841,2767,2000,356,4 - High,groovy,0.0
2842,4576,2000,356,4 - High,rooby_rooby_roo,0.0
2843,958,2000,356,4 - High,jinkies,0.0
2844,355,2000,356,4 - High,jeepers,1.0
2845,3370,2000,356,4 - High,zoinks,4.0
2846,3973,2000,356,4 - High,scooby_doo_where_are_you,0.0
2847,1561,2000,356,4 - High,my_glasses,0.0
2848,4577,2000,357,4 - High,rooby_rooby_roo,1.0
2849,3974,2000,357,4 - High,scooby_doo_where_are_you,0.0
2850,3371,2000,357,4 - High,zoinks,8.0
2851,1562,2000,357,4 - High,my_glasses,1.0
2852,2768,2000,357,4 - High,groovy,0.0
2853,959,2000,357,4 - High,jinkies,2.0
2854,2165,2000,357,4 - High,just_about_wrapped_up,0.0
2855,356,2000,357,4 - High,jeepers,1.0
2856,357,2000,358,4 - High,jeepers,1.0
2857,3975,2000,358,4 - High,scooby_doo_where_are_you,0.0
2858,2166,2000,358,4 - High,just_about_wrapped_up,1.0
2859,2769,2000,358,4 - High,groovy,0.0
2860,1563,2000,358,4 - High,my_glasses,0.0
2861,960,2000,358,4 - High,jinkies,0.0
2862,4578,2000,358,4 - High,rooby_rooby_roo,1.0
2863,3372,2000,358,4 - High,zoinks,1.0
2864,4579,2000,359,4 - High,rooby_rooby_roo,1.0
2865,2770,2000,359,4 - High,groovy,0.0
2866,358,2000,359,4 - High,jeepers,1.0
2867,3373,2000,359,4 - High,zoinks,3.0
2868,2167,2000,359,4 - High,just_about_wrapped_up,0.0
2869,1564,2000,359,4 - High,my_glasses,0.0
2870,961,2000,359,4 - High,jinkies,2.0
2871,3976,2000,359,4 - High,scooby_doo_where_are_you,0.0
2872,3977,2000,360,5 - Very High,scooby_doo_where_are_you,0.0
2873,2168,2000,360,5 - Very High,just_about_wrapped_up,0.0
2874,962,2000,360,5 - Very High,jinkies,1.0
2875,2771,2000,360,5 - Very High,groovy,0.0
2876,359,2000,360,5 - Very High,jeepers,0.0
2877,1565,2000,360,5 - Very High,my_glasses,0.0
2878,4580,2000,360,5 - Very High,rooby_rooby_roo,0.0
2879,3374,2000,360,5 - Very High,zoinks,1.0
2880,2169,2000,361,4 - High,just_about_wrapped_up,0.0
2881,360,2000,361,4 - High,jeepers,1.0
2882,3375,2000,361,4 - High,zoinks,2.0
2883,963,2000,361,4 - High,jinkies,2.0
2884,4581,2000,361,4 - High,rooby_rooby_roo,1.0
2885,1566,2000,361,4 - High,my_glasses,0.0
2886,3978,2000,361,4 - High,scooby_doo_where_are_you,0.0
