,index,rank,catchphrase,count
1877,235,4 - High,Scooby Doo! Where are you?,0.0
1878,235,4 - High,Zoinks!,0.0
1879,235,4 - High,Just about wrapped up,
1880,236,4 - High,Scooby Doo! Where are you?,0.0
1881,236,4 - High,Rooby rooby roo!,0.0
1882,236,4 - High,My glasses!,
1883,236,4 - High,Zoinks!,1.0
1884,236,4 - High,Jinkies!,
1885,236,4 - High,Jeepers!,
1886,236,4 - High,Groovy,0.0
1887,236,4 - High,Just about wrapped up,
1888,237,4 - High,Jinkies!,
1889,237,4 - High,Just about wrapped up,
1890,237,4 - High,Zoinks!,2.0
1891,237,4 - High,My glasses!,
1892,237,4 - High,Groovy,0.0
1893,237,4 - High,Jeepers!,
1894,237,4 - High,Scooby Doo! Where are you?,0.0
1895,237,4 - High,Rooby rooby roo!,2.0
1896,238,4 - High,Just about wrapped up,
1897,238,4 - High,Scooby Doo! Where are you?,0.0
1898,238,4 - High,Rooby rooby roo!,0.0
1899,238,4 - High,Jeepers!,
1900,238,4 - High,Jinkies!,
1901,238,4 - High,My glasses!,
1902,238,4 - High,Zoinks!,2.0
1903,238,4 - High,Groovy,0.0
1904,239,4 - High,Groovy,0.0
1905,239,4 - High,Jeepers!,
1906,239,4 - High,Just about wrapped up,
1907,239,4 - High,Scooby Doo! Where are you?,0.0
1908,239,4 - High,Jinkies!,
1909,239,4 - High,My glasses!,
1910,239,4 - High,Zoinks!,1.0
1911,239,4 - High,Rooby rooby roo!,0.0
1912,240,4 - High,Zoinks!,3.0
1913,240,4 - High,Just about wrapped up,
1914,240,4 - High,Scooby Doo! Where are you?,0.0
1915,240,4 - High,Jeepers!,
1916,240,4 - High,My glasses!,
1917,240,4 - High,Jinkies!,
1918,240,4 - High,Groovy,0.0
1919,240,4 - High,Rooby rooby roo!,1.0
1920,241,4 - High,Jeepers!,
1921,241,4 - High,Jinkies!,
1922,241,4 - High,My glasses!,
1923,241,4 - High,Groovy,0.0
1924,241,4 - High,Scooby Doo! Where are you?,0.0
1925,241,4 - High,Zoinks!,2.0
1926,241,4 - High,Rooby rooby roo!,0.0
1927,241,4 - High,Just about wrapped up,
1928,242,4 - High,Groovy,0.0
1929,242,4 - High,Just about wrapped up,
1930,242,4 - High,Jeepers!,
1931,242,4 - High,Zoinks!,3.0
1932,242,4 - High,Scooby Doo! Where are you?,0.0
1933,242,4 - High,Rooby rooby roo!,1.0
1934,242,4 - High,My glasses!,
1935,242,4 - High,Jinkies!,
1936,243,4 - High,My glasses!,
1937,243,4 - High,Just about wrapped up,
1938,243,4 - High,Jeepers!,
1939,243,4 - High,Jinkies!,
1940,243,4 - High,Zoinks!,2.0
1941,243,4 - High,Rooby rooby roo!,0.0
1942,243,4 - High,Scooby Doo! Where are you?,0.0
1943,243,4 - High,Groovy,0.0
1944,244,4 - High,Groovy,0.0
1945,244,4 - High,Just about wrapped up,
1946,244,4 - High,Zoinks!,3.0
1947,244,4 - High,Jeepers!,0.0
1948,244,4 - High,Scooby Doo! Where are you?,0.0
1949,244,4 - High,Jinkies!,
1950,244,4 - High,Rooby rooby roo!,1.0
1951,244,4 - High,My glasses!,
1952,245,4 - High,Rooby rooby roo!,1.0
1953,245,4 - High,Jinkies!,
1954,245,4 - High,My glasses!,
1955,245,4 - High,Scooby Doo! Where are you?,0.0
1956,245,4 - High,Jeepers!,0.0
1957,245,4 - High,Zoinks!,2.0
1958,245,4 - High,Just about wrapped up,
1959,245,4 - High,Groovy,0.0
1960,246,5 - Very High,Just about wrapped up,
1961,246,5 - Very High,Zoinks!,3.0
1962,246,5 - Very High,My glasses!,
1963,246,5 - Very High,Jeepers!,0.0
1964,246,5 - Very High,Jinkies!,
1965,246,5 - Very High,Scooby Doo! Where are you?,0.0
1966,246,5 - Very High,Groovy,0.0
1967,246,5 - Very High,Rooby rooby roo!,0.0
1968,247,5 - Very High,My glasses!,
1969,247,5 - Very High,Jeepers!,0.0
1970,247,5 - Very High,Groovy,0.0
1971,247,5 - Very High,Rooby rooby roo!,1.0
1972,247,5 - Very High,Scooby Doo! Where are you?,0.0
1973,247,5 - Very High,Just about wrapped up,
1974,247,5 - Very High,Zoinks!,4.0
1975,247,5 - Very High,Jinkies!,
1976,248,5 - Very High,Groovy,0.0
1977,248,5 - Very High,Just about wrapped up,
1978,248,5 - Very High,Jeepers!,0.0
1979,248,5 - Very High,Zoinks!,2.0
1980,248,5 - Very High,My glasses!,
1981,248,5 - Very High,Scooby Doo! Where are you?,2.0
1982,248,5 - Very High,Jinkies!,
1983,248,5 - Very High,Rooby rooby roo!,0.0
1984,249,5 - Very High,Groovy,0.0
1985,249,5 - Very High,Jeepers!,0.0
1986,249,5 - Very High,Scooby Doo! Where are you?,0.0
1987,249,5 - Very High,Jinkies!,
1988,249,5 - Very High,Zoinks!,5.0
1989,249,5 - Very High,Rooby rooby roo!,0.0
1990,249,5 - Very High,Just about wrapped up,
1991,249,5 - Very High,My glasses!,
1992,250,5 - Very High,My glasses!,
1993,250,5 - Very High,Groovy,0.0
1994,250,5 - Very High,Just about wrapped up,
1995,250,5 - Very High,Scooby Doo! Where are you?,0.0
1996,250,5 - Very High,Jinkies!,
1997,250,5 - Very High,Jeepers!,0.0
1998,250,5 - Very High,Zoinks!,1.0
1999,250,5 - Very High,Rooby rooby roo!,0.0
2000,251,5 - Very High,Jinkies!,
2001,251,5 - Very High,Groovy,0.0
2002,251,5 - Very High,My glasses!,
2003,251,5 - Very High,Scooby Doo! Where are you?,0.0
2004,251,5 - Very High,Rooby rooby roo!,0.0
2005,251,5 - Very High,Jeepers!,0.0
2006,251,5 - Very High,Just about wrapped up,
2007,251,5 - Very High,Zoinks!,2.0
2008,252,4 - High,Zoinks!,1.0
2009,252,4 - High,Jinkies!,
2010,252,4 - High,Rooby rooby roo!,1.0
2011,252,4 - High,My glasses!,
2012,252,4 - High,Groovy,0.0
2013,252,4 - High,Just about wrapped up,
2014,252,4 - High,Scooby Doo! Where are you?,0.0
2015,252,4 - High,Jeepers!,0.0
2016,253,4 - High,Just about wrapped up,
2017,253,4 - High,Groovy,0.0
2018,253,4 - High,Rooby rooby roo!,0.0
2019,253,4 - High,My glasses!,
2020,253,4 - High,Scooby Doo! Where are you?,0.0
2021,253,4 - High,Zoinks!,2.0
2022,253,4 - High,Jeepers!,0.0
2023,253,4 - High,Jinkies!,
2024,254,5 - Very High,Jeepers!,0.0
2025,254,5 - Very High,Just about wrapped up,
2026,254,5 - Very High,Scooby Doo! Where are you?,0.0
2027,254,5 - Very High,Groovy,0.0
2028,254,5 - Very High,Rooby rooby roo!,0.0
2029,254,5 - Very High,Zoinks!,0.0
2030,254,5 - Very High,My glasses!,
2031,254,5 - Very High,Jinkies!,
2032,255,5 - Very High,Zoinks!,2.0
2033,255,5 - Very High,Rooby rooby roo!,1.0
2034,255,5 - Very High,My glasses!,
2035,255,5 - Very High,Jeepers!,0.0
2036,255,5 - Very High,Just about wrapped up,
2037,255,5 - Very High,Groovy,0.0
2038,255,5 - Very High,Scooby Doo! Where are you?,1.0
2039,255,5 - Very High,Jinkies!,
2040,256,4 - High,Scooby Doo! Where are you?,0.0
2041,256,4 - High,Groovy,0.0
2042,256,4 - High,Zoinks!,2.0
2043,256,4 - High,My glasses!,
2044,256,4 - High,Jinkies!,
2045,256,4 - High,Jeepers!,0.0
2046,256,4 - High,Rooby rooby roo!,0.0
2047,256,4 - High,Just about wrapped up,
2048,257,4 - High,Jeepers!,0.0
2049,257,4 - High,Just about wrapped up,
2050,257,4 - High,Zoinks!,1.0
2051,257,4 - High,Groovy,0.0
2052,257,4 - High,Rooby rooby roo!,1.0
2053,257,4 - High,Jinkies!,
2054,257,4 - High,My glasses!,
2055,257,4 - High,Scooby Doo! Where are you?,0.0
2056,258,4 - High,My glasses!,
2057,258,4 - High,Scooby Doo! Where are you?,1.0
2058,258,4 - High,Zoinks!,0.0
2059,258,4 - High,Just about wrapped up,
2060,258,4 - High,Jinkies!,
2061,258,4 - High,Groovy,0.0
2062,258,4 - High,Jeepers!,0.0
2063,258,4 - High,Rooby rooby roo!,1.0
2064,259,4 - High,Jeepers!,0.0
2065,259,4 - High,Jinkies!,
2066,259,4 - High,Groovy,0.0
2067,259,4 - High,Scooby Doo! Where are you?,0.0
2068,259,4 - High,Just about wrapped up,
2069,259,4 - High,Zoinks!,1.0
2070,259,4 - High,My glasses!,
2071,259,4 - High,Rooby rooby roo!,1.0
2072,260,4 - High,Rooby rooby roo!,1.0
2073,260,4 - High,Scooby Doo! Where are you?,0.0
2074,260,4 - High,Just about wrapped up,
2075,260,4 - High,Groovy,0.0
2076,260,4 - High,Jinkies!,
2077,260,4 - High,Jeepers!,0.0
2078,260,4 - High,My glasses!,
2079,260,4 - High,Zoinks!,2.0
2080,261,4 - High,Rooby rooby roo!,2.0
2081,261,4 - High,Jeepers!,0.0
2082,261,4 - High,Scooby Doo! Where are you?,0.0
2083,261,4 - High,Zoinks!,2.0
2084,261,4 - High,Jinkies!,
2085,261,4 - High,My glasses!,
2086,261,4 - High,Groovy,0.0
2087,261,4 - High,Just about wrapped up,
2088,262,4 - High,Jinkies!,
2089,262,4 - High,My glasses!,
2090,262,4 - High,Groovy,0.0
2091,262,4 - High,Scooby Doo! Where are you?,0.0
2092,262,4 - High,Zoinks!,2.0
2093,262,4 - High,Just about wrapped up,
2094,262,4 - High,Rooby rooby roo!,1.0
2095,262,4 - High,Jeepers!,0.0
2096,263,4 - High,Jeepers!,0.0
2097,263,4 - High,Groovy,0.0
2098,263,4 - High,My glasses!,
2099,263,4 - High,Just about wrapped up,
2100,263,4 - High,Rooby rooby roo!,1.0
2101,263,4 - High,Jinkies!,
2102,263,4 - High,Zoinks!,2.0
2103,263,4 - High,Scooby Doo! Where are you?,0.0
2104,264,3 - Moderate,Zoinks!,1.0
2105,264,3 - Moderate,Rooby rooby roo!,0.0
2106,264,3 - Moderate,Scooby Doo! Where are you?,0.0
2107,264,3 - Moderate,Jinkies!,
2108,264,3 - Moderate,Groovy,0.0
2109,264,3 - Moderate,My glasses!,
2110,264,3 - Moderate,Just about wrapped up,
2111,264,3 - Moderate,Jeepers!,0.0
2112,265,3 - Moderate,Scooby Doo! Where are you?,0.0
2113,265,3 - Moderate,Jinkies!,
2114,265,3 - Moderate,Groovy,0.0
2115,265,3 - Moderate,Zoinks!,2.0
2116,265,3 - Moderate,My glasses!,
2117,265,3 - Moderate,Just about wrapped up,
2118,265,3 - Moderate,Rooby rooby roo!,1.0
2119,265,3 - Moderate,Jeepers!,0.0
2120,266,3 - Moderate,Groovy,0.0
2121,266,3 - Moderate,My glasses!,
2122,266,3 - Moderate,Rooby rooby roo!,1.0
2123,266,3 - Moderate,Just about wrapped up,
2124,266,3 - Moderate,Jinkies!,
2125,266,3 - Moderate,Zoinks!,7.0
2126,266,3 - Moderate,Scooby Doo! Where are you?,1.0
2127,266,3 - Moderate,Jeepers!,0.0
2128,267,3 - Moderate,Jeepers!,0.0
2129,267,3 - Moderate,Jinkies!,
2130,267,3 - Moderate,Groovy,0.0
2131,267,3 - Moderate,Just about wrapped up,
2132,267,3 - Moderate,Zoinks!,3.0
2133,267,3 - Moderate,Rooby rooby roo!,1.0
2134,267,3 - Moderate,Scooby Doo! Where are you?,0.0
2135,267,3 - Moderate,My glasses!,
2136,268,4 - High,Jinkies!,1.0
2137,268,4 - High,Groovy,0.0
2138,268,4 - High,Zoinks!,0.0
2139,268,4 - High,Rooby rooby roo!,1.0
2140,268,4 - High,My glasses!,0.0
2141,268,4 - High,Just about wrapped up,0.0
2142,268,4 - High,Jeepers!,0.0
2143,268,4 - High,Scooby Doo! Where are you?,0.0
2144,269,4 - High,Scooby Doo! Where are you?,0.0
2145,269,4 - High,Jinkies!,
2146,269,4 - High,Jeepers!,0.0
2147,269,4 - High,My glasses!,
2148,269,4 - High,Just about wrapped up,
2149,269,4 - High,Rooby rooby roo!,1.0
2150,269,4 - High,Groovy,0.0
2151,269,4 - High,Zoinks!,3.0
2152,270,4 - High,Groovy,0.0
2153,270,4 - High,Jinkies!,
2154,270,4 - High,Jeepers!,0.0
2155,270,4 - High,Just about wrapped up,
2156,270,4 - High,My glasses!,
2157,270,4 - High,Rooby rooby roo!,0.0
2158,270,4 - High,Zoinks!,1.0
2159,270,4 - High,Scooby Doo! Where are you?,1.0
2160,271,5 - Very High,Jinkies!,
2161,271,5 - Very High,Just about wrapped up,
2162,271,5 - Very High,Rooby rooby roo!,1.0
2163,271,5 - Very High,Scooby Doo! Where are you?,0.0
2164,271,5 - Very High,Jeepers!,0.0
2165,271,5 - Very High,Groovy,0.0
2166,271,5 - Very High,Zoinks!,2.0
2167,271,5 - Very High,My glasses!,
2168,272,5 - Very High,Jeepers!,0.0
2169,272,5 - Very High,Jinkies!,
2170,272,5 - Very High,Groovy,0.0
2171,272,5 - Very High,Just about wrapped up,
2172,272,5 - Very High,My glasses!,
2173,272,5 - Very High,Zoinks!,3.0
2174,272,5 - Very High,Rooby rooby roo!,0.0
2175,272,5 - Very High,Scooby Doo! Where are you?,0.0
2176,273,4 - High,Zoinks!,4.0
2177,273,4 - High,My glasses!,
2178,273,4 - High,Groovy,0.0
2179,273,4 - High,Scooby Doo! Where are you?,0.0
2180,273,4 - High,Rooby rooby roo!,0.0
2181,273,4 - High,Jinkies!,
2182,273,4 - High,Jeepers!,0.0
2183,273,4 - High,Just about wrapped up,
2184,274,4 - High,Zoinks!,4.0
2185,274,4 - High,Jeepers!,0.0
2186,274,4 - High,Rooby rooby roo!,1.0
2187,274,4 - High,Scooby Doo! Where are you?,0.0
2188,274,4 - High,My glasses!,
2189,274,4 - High,Just about wrapped up,
2190,274,4 - High,Groovy,0.0
2191,274,4 - High,Jinkies!,
2192,275,4 - High,Just about wrapped up,
2193,275,4 - High,Scooby Doo! Where are you?,0.0
2194,275,4 - High,Groovy,0.0
2195,275,4 - High,Zoinks!,0.0
2196,275,4 - High,Rooby rooby roo!,1.0
2197,275,4 - High,My glasses!,
2198,275,4 - High,Jinkies!,
2199,275,4 - High,Jeepers!,0.0
2200,276,4 - High,Scooby Doo! Where are you?,0.0
2201,276,4 - High,Zoinks!,1.0
2202,276,4 - High,Rooby rooby roo!,1.0
2203,276,4 - High,Groovy,0.0
2204,276,4 - High,My glasses!,
2205,276,4 - High,Just about wrapped up,
2206,276,4 - High,Jinkies!,
2207,276,4 - High,Jeepers!,0.0
2208,277,4 - High,Scooby Doo! Where are you?,0.0
2209,277,4 - High,Jinkies!,1.0
2210,277,4 - High,My glasses!,0.0
2211,277,4 - High,Jeepers!,0.0
2212,277,4 - High,Rooby rooby roo!,1.0
2213,277,4 - High,Groovy,0.0
2214,277,4 - High,Just about wrapped up,0.0
2215,277,4 - High,Zoinks!,3.0
2216,278,4 - High,Jeepers!,0.0
2217,278,4 - High,Zoinks!,1.0
2218,278,4 - High,Groovy,0.0
2219,278,4 - High,Just about wrapped up,
2220,278,4 - High,Scooby Doo! Where are you?,0.0
2221,278,4 - High,Rooby rooby roo!,1.0
2222,278,4 - High,My glasses!,
2223,278,4 - High,Jinkies!,
2224,279,4 - High,Just about wrapped up,
2225,279,4 - High,My glasses!,
2226,279,4 - High,Scooby Doo! Where are you?,1.0
2227,279,4 - High,Zoinks!,2.0
2228,279,4 - High,Jinkies!,
2229,279,4 - High,Rooby rooby roo!,1.0
2230,279,4 - High,Jeepers!,0.0
2231,279,4 - High,Groovy,0.0
2232,280,5 - Very High,Scooby Doo! Where are you?,0.0
2233,280,5 - Very High,Jinkies!,1.0
2234,280,5 - Very High,My glasses!,0.0
2235,280,5 - Very High,Jeepers!,0.0
2236,280,5 - Very High,Just about wrapped up,0.0
2237,280,5 - Very High,Rooby rooby roo!,0.0
2238,280,5 - Very High,Zoinks!,4.0
2239,280,5 - Very High,Groovy,0.0
2240,281,5 - Very High,Rooby rooby roo!,0.0
2241,281,5 - Very High,My glasses!,0.0
2242,281,5 - Very High,Jinkies!,1.0
2243,281,5 - Very High,Jeepers!,0.0
2244,281,5 - Very High,Zoinks!,3.0
2245,281,5 - Very High,Groovy,0.0
2246,281,5 - Very High,Scooby Doo! Where are you?,1.0
2247,281,5 - Very High,Just about wrapped up,0.0
2248,282,4 - High,Rooby rooby roo!,1.0
2249,282,4 - High,My glasses!,
2250,282,4 - High,Just about wrapped up,
2251,282,4 - High,Jinkies!,
2252,282,4 - High,Jeepers!,0.0
2253,282,4 - High,Zoinks!,2.0
2254,282,4 - High,Groovy,0.0
2255,282,4 - High,Scooby Doo! Where are you?,0.0
2256,283,4 - High,Jeepers!,0.0
2257,283,4 - High,Zoinks!,1.0
2258,283,4 - High,Just about wrapped up,
2259,283,4 - High,Jinkies!,
2260,283,4 - High,My glasses!,
2261,283,4 - High,Rooby rooby roo!,0.0
2262,283,4 - High,Scooby Doo! Where are you?,0.0
2263,283,4 - High,Groovy,0.0
2264,284,5 - Very High,Rooby rooby roo!,1.0
2265,284,5 - Very High,Jinkies!,
2266,284,5 - Very High,Jeepers!,0.0
2267,284,5 - Very High,Groovy,0.0
2268,284,5 - Very High,Zoinks!,3.0
2269,284,5 - Very High,My glasses!,
2270,284,5 - Very High,Just about wrapped up,
2271,284,5 - Very High,Scooby Doo! Where are you?,0.0
2272,285,4 - High,Groovy,0.0
2273,285,4 - High,Zoinks!,2.0
2274,285,4 - High,Jeepers!,0.0
2275,285,4 - High,Rooby rooby roo!,1.0
2276,285,4 - High,Just about wrapped up,
2277,285,4 - High,Scooby Doo! Where are you?,0.0
2278,285,4 - High,My glasses!,
2279,285,4 - High,Jinkies!,
2280,286,4 - High,Scooby Doo! Where are you?,0.0
2281,286,4 - High,Groovy,0.0
2282,286,4 - High,Just about wrapped up,
2283,286,4 - High,Jinkies!,
2284,286,4 - High,Rooby rooby roo!,1.0
2285,286,4 - High,Jeepers!,0.0
2286,286,4 - High,My glasses!,
2287,286,4 - High,Zoinks!,1.0
2288,287,5 - Very High,My glasses!,
2289,287,5 - Very High,Groovy,0.0
2290,287,5 - Very High,Jeepers!,0.0
2291,287,5 - Very High,Zoinks!,4.0
2292,287,5 - Very High,Scooby Doo! Where are you?,0.0
2293,287,5 - Very High,Rooby rooby roo!,0.0
2294,287,5 - Very High,Jinkies!,
2295,287,5 - Very High,Just about wrapped up,
2296,288,5 - Very High,Scooby Doo! Where are you?,0.0
2297,288,5 - Very High,Rooby rooby roo!,1.0
2298,288,5 - Very High,My glasses!,
2299,288,5 - Very High,Jeepers!,0.0
2300,288,5 - Very High,Just about wrapped up,
2301,288,5 - Very High,Groovy,0.0
2302,288,5 - Very High,Zoinks!,2.0
2303,288,5 - Very High,Jinkies!,
2304,289,5 - Very High,My glasses!,
2305,289,5 - Very High,Groovy,0.0
2306,289,5 - Very High,Zoinks!,0.0
2307,289,5 - Very High,Scooby Doo! Where are you?,0.0
2308,289,5 - Very High,Just about wrapped up,
2309,289,5 - Very High,Rooby rooby roo!,0.0
2310,289,5 - Very High,Jeepers!,0.0
2311,289,5 - Very High,Jinkies!,
2312,290,4 - High,My glasses!,
2313,290,4 - High,Jeepers!,0.0
2314,290,4 - High,Zoinks!,0.0
2315,290,4 - High,Just about wrapped up,
2316,290,4 - High,Jinkies!,
2317,290,4 - High,Rooby rooby roo!,1.0
2318,290,4 - High,Scooby Doo! Where are you?,0.0
2319,290,4 - High,Groovy,0.0
2320,291,4 - High,Just about wrapped up,
2321,291,4 - High,Scooby Doo! Where are you?,0.0
2322,291,4 - High,Zoinks!,1.0
2323,291,4 - High,Jinkies!,
2324,291,4 - High,Rooby rooby roo!,1.0
2325,291,4 - High,My glasses!,
2326,291,4 - High,Groovy,0.0
2327,291,4 - High,Jeepers!,0.0
2328,292,5 - Very High,Scooby Doo! Where are you?,0.0
2329,292,5 - Very High,My glasses!,
2330,292,5 - Very High,Rooby rooby roo!,1.0
2331,292,5 - Very High,Jinkies!,
2332,292,5 - Very High,Jeepers!,0.0
2333,292,5 - Very High,Just about wrapped up,
2334,292,5 - Very High,Groovy,0.0
2335,292,5 - Very High,Zoinks!,2.0
2336,293,5 - Very High,Jeepers!,0.0
2337,293,5 - Very High,Jinkies!,
2338,293,5 - Very High,Zoinks!,1.0
2339,293,5 - Very High,Groovy,0.0
2340,293,5 - Very High,Scooby Doo! Where are you?,0.0
2341,293,5 - Very High,My glasses!,
2342,293,5 - Very High,Rooby rooby roo!,1.0
2343,293,5 - Very High,Just about wrapped up,
2344,294,5 - Very High,My glasses!,
2345,294,5 - Very High,Jinkies!,
2346,294,5 - Very High,Groovy,0.0
2347,294,5 - Very High,Scooby Doo! Where are you?,0.0
2348,294,5 - Very High,Zoinks!,2.0
2349,294,5 - Very High,Jeepers!,0.0
2350,294,5 - Very High,Just about wrapped up,
2351,294,5 - Very High,Rooby rooby roo!,1.0
2352,295,4 - High,Groovy,0.0
2353,295,4 - High,Jeepers!,0.0
2354,295,4 - High,Jinkies!,
2355,295,4 - High,Just about wrapped up,
2356,295,4 - High,Zoinks!,0.0
2357,295,4 - High,My glasses!,
2358,295,4 - High,Scooby Doo! Where are you?,0.0
2359,295,4 - High,Rooby rooby roo!,0.0
2360,296,4 - High,Jinkies!,
2361,296,4 - High,Groovy,0.0
2362,296,4 - High,Just about wrapped up,
2363,296,4 - High,Zoinks!,2.0
2364,296,4 - High,My glasses!,
2365,296,4 - High,Rooby rooby roo!,1.0
2366,296,4 - High,Scooby Doo! Where are you?,2.0
2367,296,4 - High,Jeepers!,0.0
2368,297,5 - Very High,Jinkies!,
2369,297,5 - Very High,Scooby Doo! Where are you?,0.0
2370,297,5 - Very High,Zoinks!,2.0
2371,297,5 - Very High,Jeepers!,0.0
2372,297,5 - Very High,Just about wrapped up,
2373,297,5 - Very High,Rooby rooby roo!,0.0
2374,297,5 - Very High,My glasses!,
2375,297,5 - Very High,Groovy,0.0
2376,298,4 - High,Scooby Doo! Where are you?,0.0
2377,298,4 - High,Jeepers!,0.0
2378,298,4 - High,Groovy,0.0
2379,298,4 - High,Rooby rooby roo!,1.0
2380,298,4 - High,Zoinks!,4.0
2381,298,4 - High,Jinkies!,
2382,298,4 - High,Just about wrapped up,
2383,298,4 - High,My glasses!,
2384,299,4 - High,Zoinks!,3.0
2385,299,4 - High,Scooby Doo! Where are you?,0.0
2386,299,4 - High,Jinkies!,
2387,299,4 - High,Just about wrapped up,
2388,299,4 - High,My glasses!,
2389,299,4 - High,Groovy,0.0
2390,299,4 - High,Rooby rooby roo!,1.0
2391,299,4 - High,Jeepers!,0.0
2392,300,4 - High,Scooby Doo! Where are you?,0.0
2393,300,4 - High,Jeepers!,0.0
2394,300,4 - High,Groovy,0.0
2395,300,4 - High,My glasses!,
2396,300,4 - High,Just about wrapped up,
2397,300,4 - High,Zoinks!,3.0
2398,300,4 - High,Jinkies!,
2399,300,4 - High,Rooby rooby roo!,1.0
2400,301,4 - High,Just about wrapped up,
2401,301,4 - High,Rooby rooby roo!,0.0
2402,301,4 - High,Scooby Doo! Where are you?,1.0
2403,301,4 - High,Groovy,0.0
2404,301,4 - High,Zoinks!,2.0
2405,301,4 - High,My glasses!,
2406,301,4 - High,Jeepers!,
2407,301,4 - High,Jinkies!,
2408,302,4 - High,Jinkies!,3.0
2409,302,4 - High,Just about wrapped up,0.0
2410,302,4 - High,Groovy,0.0
2411,302,4 - High,Zoinks!,5.0
2412,302,4 - High,My glasses!,1.0
2413,302,4 - High,Jeepers!,0.0
2414,302,4 - High,Scooby Doo! Where are you?,1.0
2415,302,4 - High,Rooby rooby roo!,1.0
2416,303,5 - Very High,Just about wrapped up,0.0
2417,303,5 - Very High,My glasses!,0.0
2418,303,5 - Very High,Rooby rooby roo!,1.0
2419,303,5 - Very High,Jeepers!,0.0
2420,303,5 - Very High,Scooby Doo! Where are you?,0.0
2421,303,5 - Very High,Zoinks!,2.0
2422,303,5 - Very High,Jinkies!,3.0
2423,303,5 - Very High,Groovy,0.0
2424,304,5 - Very High,Jeepers!,0.0
2425,304,5 - Very High,Rooby rooby roo!,1.0
2426,304,5 - Very High,Jinkies!,3.0
2427,304,5 - Very High,Scooby Doo! Where are you?,0.0
2428,304,5 - Very High,Zoinks!,1.0
2429,304,5 - Very High,My glasses!,0.0
2430,304,5 - Very High,Groovy,0.0
2431,304,5 - Very High,Just about wrapped up,0.0
2432,305,5 - Very High,Zoinks!,2.0
2433,305,5 - Very High,My glasses!,0.0
2434,305,5 - Very High,Groovy,0.0
2435,305,5 - Very High,Jeepers!,0.0
2436,305,5 - Very High,Scooby Doo! Where are you?,1.0
2437,305,5 - Very High,Jinkies!,4.0
2438,305,5 - Very High,Just about wrapped up,0.0
2439,305,5 - Very High,Rooby rooby roo!,1.0
